order_id,amount,profit,quantity,category,sub_category,payment_mode,order_date,customer_name,state,city,year_month,transaction_id,
B-25996,714,232,14,Furniture,Tables,UPI,1/18/2023,Brandon Alvarado,Ohio,Columbus,2023-01,B-25996_BrandonAlvarado_2023-01-18,
B-25996,714,232,14,Furniture,Tables,UPI,12/23/2020,Jennifer Clark,Texas,Austin,2020-12,B-25996_JenniferClark_2020-12-23,
B-26924,1083,501,6,Office Supplies,Pens,COD,2/28/2021,David Johnson,Texas,Austin,2021-02,B-26924_DavidJohnson_2021-02-28,
B-25541,2401,1163,10,Furniture,Bookcases,UPI,5/4/2023,April Marquez,Ohio,Cleveland,2023-05,B-25541_AprilMarquez_2023-05-04,
B-25541,2401,1163,10,Furniture,Bookcases,UPI,4/22/2020,Joseph Guerrero,California,Los Angeles,2020-04,B-25541_JosephGuerrero_2020-04-22,
B-25541,2401,1163,10,Furniture,Bookcases,UPI,8/13/2021,Michael Hanson,New York,Rochester,2021-08,B-25541_MichaelHanson_2021-08-13,
B-25196,7806,1127,1,Office Supplies,Markers,Credit Card,7/20/2023,William Hill,Texas,Dallas,2023-07,B-25196_WilliamHill_2023-07-20,
B-25855,5263,1743,19,Furniture,Sofas,Credit Card,8/28/2022,Kelsey Huber,Florida,Miami,2022-08,B-25855_KelseyHuber_2022-08-28,
B-25071,6147,2526,6,Office Supplies,Pens,Debit Card,3/14/2023,Hailey Chandler,Texas,Dallas,2023-03,B-25071_HaileyChandler_2023-03-14,
B-26159,7484,2871,15,Electronics,Phones,UPI,11/7/2023,Cheyenne Rose,Florida,Orlando,2023-11,B-26159_CheyenneRose_2023-11-07,
B-26159,7484,2871,15,Electronics,Phones,UPI,4/16/2024,Richard Petersen,Illinois,Chicago,2024-04,B-26159_RichardPetersen_2024-04-16,
B-26228,8537,3586,13,Office Supplies,Markers,UPI,9/16/2022,Kathryn Gray,New York,Rochester,2022-09,B-26228_KathrynGray_2022-09-16,
B-25888,8858,3394,6,Furniture,Chairs,COD,10/31/2024,Victor Collins,California,San Diego,2024-10,B-25888_VictorCollins_2024-10-31,
B-25574,5313,2037,7,Electronics,Printers,Debit Card,11/25/2024,Jason Hernandez,California,San Francisco,2024-11,B-25574_JasonHernandez_2024-11-25,
B-25574,5313,2037,7,Electronics,Printers,Debit Card,10/29/2021,Jacob Torres,Texas,Houston,2021-10,B-25574_JacobTorres_2021-10-29,
B-26938,3281,471,7,Furniture,Sofas,EMI,12/27/2023,Erin Hernandez,California,Los Angeles,2023-12,B-26938_ErinHernandez_2023-12-27,
B-26938,3281,471,7,Furniture,Sofas,EMI,6/25/2023,Jacob Guzman,Illinois,Peoria,2023-06,B-26938_JacobGuzman_2023-06-25,
B-26379,8681,2458,9,Office Supplies,Pens,Credit Card,9/1/2020,Mike Armstrong,New York,New York City,2020-09,B-26379_MikeArmstrong_2020-09-01,
B-26623,6195,1556,18,Furniture,Sofas,EMI,2/1/2025,Cindy Rowland,Illinois,Springfield,2025-02,B-26623_CindyRowland_2025-02-01,
B-25566,3877,481,16,Furniture,Chairs,Debit Card,7/22/2023,Kenneth Matthews,New York,Rochester,2023-07,B-25566_KennethMatthews_2023-07-22,
B-25566,3877,481,16,Furniture,Chairs,Debit Card,2/4/2022,Susan Valdez,New York,New York City,2022-02,B-25566_SusanValdez_2022-02-04,
B-26740,9369,3297,6,Electronics,Printers,Debit Card,9/27/2023,Stephanie Manning,Florida,Orlando,2023-09,B-26740_StephanieManning_2023-09-27,
B-26740,9369,3297,6,Electronics,Printers,Debit Card,1/30/2025,Logan Galloway,New York,New York City,2025-01,B-26740_LoganGalloway_2025-01-30,
B-25024,9002,4197,2,Office Supplies,Markers,EMI,1/15/2025,Christopher Stone,Ohio,Cincinnati,2025-01,B-25024_ChristopherStone_2025-01-15,
B-25024,9002,4197,2,Office Supplies,Markers,EMI,3/28/2021,Megan Pitts,Ohio,Columbus,2021-03,B-25024_MeganPitts_2021-03-28,
B-26367,7105,2782,19,Office Supplies,Pens,COD,12/25/2021,Richard Gardner,Ohio,Columbus,2021-12,B-26367_RichardGardner_2021-12-25,
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2/3/2023,Samuel Moore,Ohio,Columbus,2023-02,B-26353_SamuelMoore_2023-02-03,
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,4/28/2023,Robert Stokes,Florida,Orlando,2023-04,B-26353_RobertStokes_2023-04-28,
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,11/22/2024,Danielle Ramirez,California,San Francisco,2024-11,B-26353_DanielleRamirez_2024-11-22,
B-25742,9565,1691,3,Office Supplies,Paper,Debit Card,7/2/2024,Taylor White,Illinois,Springfield,2024-07,B-25742_TaylorWhite_2024-07-02,
B-26965,1592,480,13,Electronics,Laptops,Debit Card,1/18/2022,Jordan Krause,Ohio,Cleveland,2022-01,B-26965_JordanKrause_2022-01-18,
B-26038,8400,267,5,Electronics,Phones,Debit Card,10/8/2024,Kimberly King,Ohio,Columbus,2024-10,B-26038_KimberlyKing_2024-10-08,
B-25317,2472,211,5,Electronics,Printers,COD,6/21/2020,Sharon Russell,California,San Diego,2020-06,B-25317_SharonRussell_2020-06-21,
B-25970,9132,3096,14,Furniture,Chairs,Debit Card,12/14/2023,Kevin Cooper,Florida,Tampa,2023-12,B-25970_KevinCooper_2023-12-14,
B-25590,8305,1577,6,Office Supplies,Binders,Debit Card,12/16/2020,Darrell Ramos,New York,Rochester,2020-12,B-25590_DarrellRamos_2020-12-16,
B-25580,1010,58,19,Electronics,Electronic Games,COD,3/15/2025,Dr. Terry Alvarado,Florida,Tampa,2025-03,B-25580_Dr.TerryAlvarado_2025-03-15,
B-25443,4544,1726,9,Electronics,Phones,EMI,8/21/2024,Kathy Wilson,Texas,Dallas,2024-08,B-25443_KathyWilson_2024-08-21,
B-25774,8861,3381,19,Office Supplies,Markers,Credit Card,5/27/2021,Brandon Le,California,San Diego,2021-05,B-25774_BrandonLe_2021-05-27,
B-26505,8158,2052,13,Electronics,Phones,Debit Card,9/21/2020,Mary Wright,Ohio,Cincinnati,2020-09,B-26505_MaryWright_2020-09-21,
B-25163,3411,1704,14,Office Supplies,Pens,UPI,1/11/2025,Douglas Reynolds,California,Los Angeles,2025-01,B-25163_DouglasReynolds_2025-01-11,
B-26095,9406,1137,16,Office Supplies,Markers,UPI,10/20/2021,Leroy Harris,Texas,Houston,2021-10,B-26095_LeroyHarris_2021-10-20,
B-25768,5354,743,10,Furniture,Bookcases,UPI,10/19/2021,Ricardo Dixon,Illinois,Springfield,2021-10,B-25768_RicardoDixon_2021-10-19,
B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,7/7/2024,Debra Smith,Texas,Austin,2024-07,B-25328_DebraSmith_2024-07-07,
B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,7/25/2023,Jasmine James,Texas,Austin,2023-07,B-25328_JasmineJames_2023-07-25,
B-26573,6783,3306,8,Furniture,Sofas,Debit Card,4/16/2020,Felicia Morton,Ohio,Columbus,2020-04,B-26573_FeliciaMorton_2020-04-16,
B-25138,1778,285,4,Office Supplies,Pens,Credit Card,7/4/2020,Sylvia Jenkins,New York,New York City,2020-07,B-25138_SylviaJenkins_2020-07-04,
B-26803,9399,1949,12,Electronics,Printers,UPI,5/16/2022,Elizabeth White,New York,Rochester,2022-05,B-26803_ElizabethWhite_2022-05-16,
B-25101,1638,661,13,Furniture,Chairs,EMI,11/25/2023,Steven Steele,Illinois,Springfield,2023-11,B-25101_StevenSteele_2023-11-25,
B-25827,1786,224,4,Furniture,Tables,COD,8/17/2021,Amanda Ramirez,Texas,Dallas,2021-08,B-25827_AmandaRamirez_2021-08-17,
B-25792,4751,781,9,Office Supplies,Paper,EMI,7/2/2023,Kyle Jackson,New York,Buffalo,2023-07,B-25792_KyleJackson_2023-07-02,
B-25646,8979,4477,4,Office Supplies,Paper,Credit Card,8/24/2020,Sharon Wilkins,Illinois,Chicago,2020-08,B-25646_SharonWilkins_2020-08-24,
B-25043,2727,663,8,Electronics,Phones,Credit Card,11/7/2022,Austin Hammond,Florida,Miami,2022-11,B-25043_AustinHammond_2022-11-07,
B-26598,1093,397,17,Electronics,Printers,Credit Card,3/27/2024,Jessica Barajas,Illinois,Peoria,2024-03,B-26598_JessicaBarajas_2024-03-27,
B-26598,1093,397,17,Electronics,Printers,Credit Card,9/1/2024,Jamie Jimenez,New York,Buffalo,2024-09,B-26598_JamieJimenez_2024-09-01,
B-26598,1093,397,17,Electronics,Printers,Credit Card,2/22/2022,James Carter,Ohio,Columbus,2022-02,B-26598_JamesCarter_2022-02-22,
B-26643,7344,2251,7,Electronics,Electronic Games,Debit Card,2/11/2022,John Williams,Florida,Miami,2022-02,B-26643_JohnWilliams_2022-02-11,
B-25992,8572,2041,8,Furniture,Tables,EMI,5/27/2021,Alicia Oneill,Illinois,Springfield,2021-05,B-25992_AliciaOneill_2021-05-27,
B-25992,8572,2041,8,Furniture,Tables,EMI,7/5/2023,Rebecca Huff,Illinois,Springfield,2023-07,B-25992_RebeccaHuff_2023-07-05,
B-25992,8572,2041,8,Furniture,Tables,EMI,10/27/2020,Diana Scott,California,San Diego,2020-10,B-25992_DianaScott_2020-10-27,
B-25532,3661,436,13,Furniture,Sofas,EMI,1/26/2023,Brian Young,Texas,Austin,2023-01,B-25532_BrianYoung_2023-01-26,
B-25564,2451,342,8,Office Supplies,Paper,EMI,9/6/2021,Susan Wright,California,Los Angeles,2021-09,B-25564_SusanWright_2021-09-06,
B-25564,2451,342,8,Office Supplies,Paper,EMI,11/12/2021,Kayla Banks,Ohio,Cincinnati,2021-11,B-25564_KaylaBanks_2021-11-12,
B-25564,2451,342,8,Office Supplies,Paper,EMI,7/30/2024,Zachary Pierce,Texas,Houston,2024-07,B-25564_ZacharyPierce_2024-07-30,
B-26543,7067,1943,16,Furniture,Tables,Credit Card,3/15/2022,Nicolas Owen,California,San Francisco,2022-03,B-26543_NicolasOwen_2022-03-15,
B-25976,4307,615,3,Electronics,Electronic Games,UPI,3/15/2024,Martha Carney,New York,New York City,2024-03,B-25976_MarthaCarney_2024-03-15,
B-25976,4307,615,3,Electronics,Electronic Games,UPI,11/10/2020,Francisco Hicks,Illinois,Springfield,2020-11,B-25976_FranciscoHicks_2020-11-10,
B-25929,962,298,18,Office Supplies,Binders,Credit Card,7/23/2022,Matthew Parker,Illinois,Springfield,2022-07,B-25929_MatthewParker_2022-07-23,
B-25497,2995,220,14,Furniture,Bookcases,Credit Card,9/13/2024,Paul Bryant,New York,Buffalo,2024-09,B-25497_PaulBryant_2024-09-13,
B-26735,2078,612,6,Electronics,Laptops,COD,1/25/2022,Bruce Dennis,Texas,Austin,2022-01,B-26735_BruceDennis_2022-01-25,
B-25036,2737,1253,3,Electronics,Printers,EMI,4/19/2021,Joseph Bates,New York,New York City,2021-04,B-25036_JosephBates_2021-04-19,
B-25971,8194,2881,6,Office Supplies,Paper,Debit Card,7/18/2021,Kelly Pacheco,Texas,Houston,2021-07,B-25971_KellyPacheco_2021-07-18,
B-25441,9914,3858,16,Furniture,Sofas,Credit Card,6/24/2022,Jeffrey Weber,New York,Buffalo,2022-06,B-25441_JeffreyWeber_2022-06-24,
B-25441,9914,3858,16,Furniture,Sofas,Credit Card,6/8/2024,Andrew Krueger,New York,Rochester,2024-06,B-25441_AndrewKrueger_2024-06-08,
B-25823,3228,476,9,Office Supplies,Paper,COD,9/29/2022,Kathleen Cox,New York,New York City,2022-09,B-25823_KathleenCox_2022-09-29,
B-25363,3918,749,8,Electronics,Laptops,Credit Card,5/10/2023,Jamie Bradley,California,San Diego,2023-05,B-25363_JamieBradley_2023-05-10,
B-25363,3918,749,8,Electronics,Laptops,Credit Card,5/2/2020,Robert Martinez,Texas,Houston,2020-05,B-25363_RobertMartinez_2020-05-02,
B-26445,9921,1451,15,Furniture,Sofas,EMI,4/12/2021,Christopher Rogers,Illinois,Chicago,2021-04,B-26445_ChristopherRogers_2021-04-12,
B-26724,9694,4361,1,Furniture,Chairs,EMI,11/4/2023,Roberto Parrish,Illinois,Springfield,2023-11,B-26724_RobertoParrish_2023-11-04,
B-25447,5028,1553,13,Office Supplies,Paper,EMI,5/4/2020,Amber Kennedy,Florida,Tampa,2020-05,B-25447_AmberKennedy_2020-05-04,
B-26904,594,67,19,Office Supplies,Paper,Debit Card,9/10/2023,Maria Davis,New York,Buffalo,2023-09,B-26904_MariaDavis_2023-09-10,
B-26904,594,67,19,Office Supplies,Paper,Debit Card,1/5/2024,Terry Gilbert,Florida,Miami,2024-01,B-26904_TerryGilbert_2024-01-05,
B-26904,594,67,19,Office Supplies,Paper,Debit Card,5/8/2024,Devon Schmitt,Texas,Austin,2024-05,B-26904_DevonSchmitt_2024-05-08,
B-26456,5954,2618,11,Furniture,Tables,COD,3/30/2024,Robert Mosley,Ohio,Cincinnati,2024-03,B-26456_RobertMosley_2024-03-30,
B-25435,3518,1051,3,Furniture,Bookcases,UPI,9/10/2020,Paul Scott,California,San Francisco,2020-09,B-25435_PaulScott_2020-09-10,
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,7/12/2020,Kristin Alvarez,Illinois,Springfield,2020-07,B-26279_KristinAlvarez_2020-07-12,
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,12/8/2022,Kevin Jackson,New York,Buffalo,2022-12,B-26279_KevinJackson_2022-12-08,
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,3/27/2024,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03,B-26279_Mrs.LaurenPotterDDS_2024-03-27,
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2/17/2023,Jason Brown,Illinois,Chicago,2023-02,B-26279_JasonBrown_2023-02-17,
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,7/21/2021,Jamie Santos,California,Los Angeles,2021-07,B-26279_JamieSantos_2021-07-21,
B-25770,8548,2305,1,Office Supplies,Binders,COD,10/30/2022,James Taylor,Florida,Tampa,2022-10,B-25770_JamesTaylor_2022-10-30,
B-25715,6089,139,19,Furniture,Tables,Debit Card,12/31/2020,Alicia Vincent,Ohio,Cincinnati,2020-12,B-25715_AliciaVincent_2020-12-31,
B-25715,6089,139,19,Furniture,Tables,Debit Card,4/15/2022,Kenneth Adams,Ohio,Cleveland,2022-04,B-25715_KennethAdams_2022-04-15,
B-25715,6089,139,19,Furniture,Tables,Debit Card,4/5/2023,Shelby Browning,Illinois,Chicago,2023-04,B-25715_ShelbyBrowning_2023-04-05,
B-26961,5193,2530,5,Furniture,Sofas,Debit Card,10/29/2021,Johnny Hill,California,San Diego,2021-10,B-26961_JohnnyHill_2021-10-29,
B-26961,5193,2530,5,Furniture,Sofas,Debit Card,12/29/2024,Nicholas Tucker,Florida,Miami,2024-12,B-26961_NicholasTucker_2024-12-29,
B-25902,7493,96,3,Electronics,Electronic Games,UPI,8/11/2020,Theresa Cline,Ohio,Cleveland,2020-08,B-25902_TheresaCline_2020-08-11,
B-26321,2062,848,6,Office Supplies,Markers,Credit Card,3/4/2024,Christine Wheeler,Florida,Tampa,2024-03,B-26321_ChristineWheeler_2024-03-04,
B-25612,7163,1536,1,Electronics,Phones,EMI,10/17/2023,Carlos Wells,California,San Diego,2023-10,B-25612_CarlosWells_2023-10-17,
B-25605,4026,163,6,Electronics,Phones,COD,7/28/2023,Randall Bell,New York,New York City,2023-07,B-25605_RandallBell_2023-07-28,
B-25810,1894,275,5,Furniture,Chairs,Credit Card,11/27/2021,Kendra Mckinney,Florida,Miami,2021-11,B-25810_KendraMckinney_2021-11-27,
B-25935,3482,1554,15,Electronics,Laptops,Debit Card,9/9/2020,Amanda Kim,Ohio,Columbus,2020-09,B-25935_AmandaKim_2020-09-09,
B-26245,4172,235,5,Office Supplies,Paper,EMI,6/2/2021,Megan Morgan,Ohio,Cleveland,2021-06,B-26245_MeganMorgan_2021-06-02,
B-26245,4172,235,5,Office Supplies,Paper,EMI,8/22/2022,Vincent Kramer,Florida,Orlando,2022-08,B-26245_VincentKramer_2022-08-22,
B-26245,4172,235,5,Office Supplies,Paper,EMI,4/16/2024,Raymond Bean,Illinois,Springfield,2024-04,B-26245_RaymondBean_2024-04-16,
B-25346,6265,155,8,Furniture,Sofas,COD,8/23/2022,Reginald Hebert,Ohio,Cincinnati,2022-08,B-25346_ReginaldHebert_2022-08-23,
B-25346,6265,155,8,Furniture,Sofas,COD,3/12/2021,Jeremy Vazquez,Ohio,Cleveland,2021-03,B-25346_JeremyVazquez_2021-03-12,
B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,6/26/2024,Michael Stewart,Illinois,Peoria,2024-06,B-25594_MichaelStewart_2024-06-26,
B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,12/8/2023,Kevin Johnson,Florida,Tampa,2023-12,B-25594_KevinJohnson_2023-12-08,
B-25471,1146,188,9,Furniture,Chairs,Debit Card,11/27/2024,Tara Hughes,Florida,Tampa,2024-11,B-25471_TaraHughes_2024-11-27,
B-25398,9215,767,13,Electronics,Printers,COD,1/10/2022,Sandra Perkins,Florida,Tampa,2022-01,B-25398_SandraPerkins_2022-01-10,
B-25398,9215,767,13,Electronics,Printers,COD,11/1/2021,Heather Bell,California,San Francisco,2021-11,B-25398_HeatherBell_2021-11-01,
B-25999,7895,1005,1,Furniture,Chairs,Credit Card,10/28/2023,Nancy Boyd,Ohio,Cincinnati,2023-10,B-25999_NancyBoyd_2023-10-28,
B-25999,7895,1005,1,Furniture,Chairs,Credit Card,3/1/2025,Raymond Reyes,California,San Diego,2025-03,B-25999_RaymondReyes_2025-03-01,
B-25159,5338,1354,16,Office Supplies,Markers,UPI,8/1/2024,Cassandra Jordan,Illinois,Peoria,2024-08,B-25159_CassandraJordan_2024-08-01,
B-25159,5338,1354,16,Office Supplies,Markers,UPI,6/7/2023,Evelyn Harris,New York,Buffalo,2023-06,B-25159_EvelynHarris_2023-06-07,
B-25159,5338,1354,16,Office Supplies,Markers,UPI,10/21/2024,Shannon Maynard,Florida,Orlando,2024-10,B-25159_ShannonMaynard_2024-10-21,
B-25159,5338,1354,16,Office Supplies,Markers,UPI,1/4/2021,Marie James,New York,Buffalo,2021-01,B-25159_MarieJames_2021-01-04,
B-25496,3095,941,2,Office Supplies,Pens,EMI,4/19/2022,Maria Carroll,Ohio,Cleveland,2022-04,B-25496_MariaCarroll_2022-04-19,
B-25496,3095,941,2,Office Supplies,Pens,EMI,8/11/2022,Jessica Sloan,Texas,Austin,2022-08,B-25496_JessicaSloan_2022-08-11,
B-25401,6017,2230,13,Electronics,Printers,Debit Card,8/4/2023,Scott Craig,Illinois,Peoria,2023-08,B-25401_ScottCraig_2023-08-04,
B-25707,4904,469,2,Office Supplies,Pens,Debit Card,4/25/2020,Kaitlin Brown,Texas,Dallas,2020-04,B-25707_KaitlinBrown_2020-04-25,
B-26225,1992,355,2,Electronics,Phones,COD,12/14/2024,William Beck,Florida,Tampa,2024-12,B-26225_WilliamBeck_2024-12-14,
B-25662,5346,1246,17,Furniture,Sofas,EMI,7/25/2022,Eric Mason,Florida,Orlando,2022-07,B-25662_EricMason_2022-07-25,
B-25662,5346,1246,17,Furniture,Sofas,EMI,5/7/2022,Lisa Lowe,Florida,Miami,2022-05,B-25662_LisaLowe_2022-05-07,
B-26752,8422,893,18,Electronics,Printers,Debit Card,8/11/2022,Roy Miller,California,San Francisco,2022-08,B-26752_RoyMiller_2022-08-11,
B-26752,8422,893,18,Electronics,Printers,Debit Card,8/12/2022,Christopher Espinoza,Ohio,Columbus,2022-08,B-26752_ChristopherEspinoza_2022-08-12,
B-25640,670,85,9,Office Supplies,Pens,EMI,8/21/2023,Claire Cole,Texas,Houston,2023-08,B-25640_ClaireCole_2023-08-21,
B-25030,4057,1012,6,Electronics,Laptops,Credit Card,9/12/2022,Eric Nunez,California,San Diego,2022-09,B-25030_EricNunez_2022-09-12,
B-25504,8178,2462,10,Office Supplies,Pens,UPI,8/20/2023,David Bell,California,Los Angeles,2023-08,B-25504_DavidBell_2023-08-20,
B-26912,8752,1686,9,Furniture,Tables,Debit Card,12/27/2020,Patrick Hensley MD,Ohio,Cincinnati,2020-12,B-26912_PatrickHensleyMD_2020-12-27,
B-26912,8752,1686,9,Furniture,Tables,Debit Card,9/4/2023,John Cox,Illinois,Peoria,2023-09,B-26912_JohnCox_2023-09-04,
B-26912,8752,1686,9,Furniture,Tables,Debit Card,1/8/2022,Michelle Sullivan,Illinois,Chicago,2022-01,B-26912_MichelleSullivan_2022-01-08,
B-25193,8974,4441,16,Electronics,Printers,EMI,6/5/2023,Angela Todd,New York,New York City,2023-06,B-25193_AngelaTodd_2023-06-05,
B-25106,9090,3098,16,Electronics,Phones,Credit Card,4/1/2021,Luke Saunders,Texas,Dallas,2021-04,B-25106_LukeSaunders_2021-04-01,
B-25106,9090,3098,16,Electronics,Phones,Credit Card,5/28/2024,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05,B-25106_Dr.JenniferBentonDVM_2024-05-28,
B-26835,5427,728,3,Electronics,Phones,UPI,3/9/2023,Keith Smith,Florida,Miami,2023-03,B-26835_KeithSmith_2023-03-09,
B-25836,2695,914,15,Furniture,Bookcases,Debit Card,7/28/2022,Danielle Mitchell,Illinois,Peoria,2022-07,B-25836_DanielleMitchell_2022-07-28,
B-25836,2695,914,15,Furniture,Bookcases,Debit Card,6/17/2021,Jesus Hernandez,California,Los Angeles,2021-06,B-25836_JesusHernandez_2021-06-17,
B-26661,2386,999,3,Office Supplies,Pens,COD,2/13/2024,Jason Norman,Florida,Miami,2024-02,B-26661_JasonNorman_2024-02-13,
B-26317,2284,149,20,Office Supplies,Pens,Debit Card,8/6/2021,Laura Poole,New York,Rochester,2021-08,B-26317_LauraPoole_2021-08-06,
B-26839,6034,608,8,Electronics,Phones,EMI,5/1/2022,Sarah Wagner,Texas,Houston,2022-05,B-26839_SarahWagner_2022-05-01,
B-25735,7122,1982,7,Office Supplies,Markers,EMI,3/11/2024,Bryan Baird,Illinois,Peoria,2024-03,B-25735_BryanBaird_2024-03-11,
B-25387,9775,4507,5,Office Supplies,Markers,UPI,7/6/2020,Amy Thompson,Ohio,Cincinnati,2020-07,B-25387_AmyThompson_2020-07-06,
B-25192,3309,177,13,Furniture,Bookcases,EMI,12/17/2020,Ashley Wright,Ohio,Cleveland,2020-12,B-25192_AshleyWright_2020-12-17,
B-26844,4163,897,14,Electronics,Electronic Games,COD,8/30/2022,Michelle Lynch,Illinois,Springfield,2022-08,B-26844_MichelleLynch_2022-08-30,
B-26844,4163,897,14,Electronics,Electronic Games,COD,2/27/2025,Ryan Hale,Ohio,Cleveland,2025-02,B-26844_RyanHale_2025-02-27,
B-26844,4163,897,14,Electronics,Electronic Games,COD,6/5/2021,Marie Jefferson,Florida,Orlando,2021-06,B-26844_MarieJefferson_2021-06-05,
B-25236,5518,867,7,Furniture,Sofas,UPI,12/22/2022,Vanessa Smith,Texas,Houston,2022-12,B-25236_VanessaSmith_2022-12-22,
B-25940,7566,606,6,Electronics,Phones,Debit Card,1/25/2025,Ryan Foster,Ohio,Columbus,2025-01,B-25940_RyanFoster_2025-01-25,
B-25940,7566,606,6,Electronics,Phones,Debit Card,2/14/2025,David Lara,California,San Diego,2025-02,B-25940_DavidLara_2025-02-14,
B-26765,762,92,11,Electronics,Printers,COD,1/6/2023,Jonathan Young,Illinois,Springfield,2023-01,B-26765_JonathanYoung_2023-01-06,
B-26817,3316,126,6,Electronics,Laptops,COD,10/11/2020,Debra Townsend,Ohio,Cincinnati,2020-10,B-26817_DebraTownsend_2020-10-11,
B-26522,5994,2826,9,Furniture,Bookcases,EMI,5/24/2023,John Thomas,California,San Francisco,2023-05,B-26522_JohnThomas_2023-05-24,
B-26522,5994,2826,9,Furniture,Bookcases,EMI,3/12/2024,Bryan Anderson,California,Los Angeles,2024-03,B-26522_BryanAnderson_2024-03-12,
B-26522,5994,2826,9,Furniture,Bookcases,EMI,3/17/2024,Sarah Miller,New York,New York City,2024-03,B-26522_SarahMiller_2024-03-17,
B-25681,3854,245,19,Electronics,Laptops,COD,5/17/2022,Robert Hill,Ohio,Columbus,2022-05,B-25681_RobertHill_2022-05-17,
B-25382,7019,2677,15,Office Supplies,Markers,UPI,12/21/2020,Joshua Rojas,Florida,Miami,2020-12,B-25382_JoshuaRojas_2020-12-21,
B-25944,5954,2640,14,Electronics,Laptops,Credit Card,8/24/2021,Angelica Lewis,New York,New York City,2021-08,B-25944_AngelicaLewis_2021-08-24,
B-25944,5954,2640,14,Electronics,Laptops,Credit Card,10/22/2022,Jessica Russell,Texas,Dallas,2022-10,B-25944_JessicaRussell_2022-10-22,
B-26980,9752,3618,5,Furniture,Bookcases,Debit Card,2/21/2024,Mary Johnson,New York,Rochester,2024-02,B-26980_MaryJohnson_2024-02-21,
B-26980,9752,3618,5,Furniture,Bookcases,Debit Card,10/31/2022,Joseph Knight,Illinois,Peoria,2022-10,B-26980_JosephKnight_2022-10-31,
B-25780,5335,322,15,Electronics,Electronic Games,COD,5/15/2022,Jessica Greene,New York,New York City,2022-05,B-25780_JessicaGreene_2022-05-15,
B-25964,1454,80,20,Electronics,Electronic Games,Credit Card,7/22/2022,Vincent Perez,New York,Rochester,2022-07,B-25964_VincentPerez_2022-07-22,
B-26767,6724,1539,19,Furniture,Bookcases,COD,12/13/2021,Dennis Rivera,California,San Francisco,2021-12,B-26767_DennisRivera_2021-12-13,
B-26767,6724,1539,19,Furniture,Bookcases,COD,6/3/2021,Nancy Keller,Texas,Dallas,2021-06,B-26767_NancyKeller_2021-06-03,
B-25501,9874,3895,4,Office Supplies,Binders,EMI,2/24/2025,Michelle Anderson,Ohio,Cleveland,2025-02,B-25501_MichelleAnderson_2025-02-24,
B-26029,4918,1485,7,Electronics,Phones,UPI,2/2/2023,Anthony May,Florida,Tampa,2023-02,B-26029_AnthonyMay_2023-02-02,
B-25292,3189,1180,19,Office Supplies,Paper,Credit Card,12/31/2021,Michelle Guerra,New York,New York City,2021-12,B-25292_MichelleGuerra_2021-12-31,
B-25873,2684,713,2,Electronics,Electronic Games,UPI,6/15/2024,Meghan Ballard,New York,New York City,2024-06,B-25873_MeghanBallard_2024-06-15,
B-25873,2684,713,2,Electronics,Electronic Games,UPI,6/5/2022,Brian Wheeler,New York,Buffalo,2022-06,B-25873_BrianWheeler_2022-06-05,
B-25873,2684,713,2,Electronics,Electronic Games,UPI,5/11/2020,William Rosario,Texas,Dallas,2020-05,B-25873_WilliamRosario_2020-05-11,
B-25444,7626,229,5,Office Supplies,Pens,EMI,2/11/2024,Jessica Hunt,Illinois,Springfield,2024-02,B-25444_JessicaHunt_2024-02-11,
B-25444,7626,229,5,Office Supplies,Pens,EMI,11/25/2020,Tony Chavez,Ohio,Columbus,2020-11,B-25444_TonyChavez_2020-11-25,
B-26796,6669,3063,19,Electronics,Printers,UPI,8/12/2023,Mary Crawford,Ohio,Cincinnati,2023-08,B-26796_MaryCrawford_2023-08-12,
B-25537,6123,1686,3,Office Supplies,Markers,Credit Card,5/6/2022,Roger Morrison,Ohio,Cincinnati,2022-05,B-25537_RogerMorrison_2022-05-06,
B-26083,3265,1390,16,Office Supplies,Paper,Credit Card,1/17/2024,Bethany Harrison,California,Los Angeles,2024-01,B-26083_BethanyHarrison_2024-01-17,
B-25298,8104,1039,6,Office Supplies,Markers,COD,11/24/2021,Lisa Mcintyre,Florida,Orlando,2021-11,B-25298_LisaMcintyre_2021-11-24,
B-25298,8104,1039,6,Office Supplies,Markers,COD,10/6/2021,Carolyn Gonzalez,Florida,Miami,2021-10,B-25298_CarolynGonzalez_2021-10-06,
B-25298,8104,1039,6,Office Supplies,Markers,COD,1/27/2025,Christina Oconnell,California,San Francisco,2025-01,B-25298_ChristinaOconnell_2025-01-27,
