order_id,amount,profit,quantity,category,sub_category,payment_mode,order_date,customer_name,state,city,year_month
B-25809,2685.0,379.0,18,Electronics,Phones,UPI,2022-12-08,Sabrina Hartman,Florida,Tampa,2022-12
B-25809,9916.0,4602.0,14,Furniture,Chairs,UPI,2022-03-08,Kelly Smith,Ohio,Cleveland,2022-03
B-25809,9916.0,4602.0,14,Furniture,Chairs,UPI,2022-12-08,Sabrina Hartman,Florida,Tampa,2022-12
B-25809,6184.0,50.0,14,Electronics,Electronic Games,Credit Card,2022-03-08,Kelly Smith,Ohio,Cleveland,2022-03
B-25809,6184.0,50.0,14,Electronics,Electronic Games,Credit Card,2022-12-08,Sabrina Hartman,Florida,Tampa,2022-12
B-25809,4548.0,2135.0,8,Office Supplies,Markers,Debit Card,2022-03-08,Kelly Smith,Ohio,Cleveland,2022-03
B-25809,4548.0,2135.0,8,Office Supplies,Markers,Debit Card,2022-12-08,Sabrina Hartman,Florida,Tampa,2022-12
B-25477,7195.0,1665.0,7,Office Supplies,Markers,COD,2024-07-27,Cynthia Smith,New York,Rochester,2024-07
B-25477,7195.0,1665.0,7,Office Supplies,Markers,COD,2022-07-05,Olivia Dickerson,New York,Buffalo,2022-07
B-26018,3098.0,957.0,18,Furniture,Bookcases,COD,2024-07-04,Whitney Stout,Texas,Austin,2024-07
B-25329,5412.0,1192.0,18,Furniture,Tables,Credit Card,2024-02-28,Stephanie Flores,California,San Diego,2024-02
B-25329,5412.0,1192.0,18,Furniture,Tables,Credit Card,2025-01-03,Gregory English,California,Los Angeles,2025-01
B-25182,1397.0,686.0,11,Furniture,Chairs,Credit Card,2021-12-07,Natalie Maxwell,New York,New York City,2021-12
B-25492,9279.0,552.0,14,Furniture,Chairs,EMI,2021-12-14,Tina Blake,New York,Buffalo,2021-12
B-25492,9279.0,552.0,14,Furniture,Chairs,EMI,2020-11-30,Clarence Cooke,California,San Francisco,2020-11
B-25492,2596.0,1003.0,19,Office Supplies,Paper,Credit Card,2021-12-14,Tina Blake,New York,Buffalo,2021-12
B-25492,2596.0,1003.0,19,Office Supplies,Paper,Credit Card,2020-11-30,Clarence Cooke,California,San Francisco,2020-11
B-25517,6732.0,911.0,19,Furniture,Bookcases,EMI,2021-12-29,Tamara Guzman,New York,Buffalo,2021-12
B-25517,4495.0,1408.0,14,Office Supplies,Pens,EMI,2021-12-29,Tamara Guzman,New York,Buffalo,2021-12
B-25200,9653.0,2471.0,6,Office Supplies,Paper,UPI,2024-07-08,Marissa Hartman,New York,Buffalo,2024-07
B-26009,8945.0,1728.0,10,Furniture,Tables,UPI,2021-02-10,Sara Garcia,Illinois,Peoria,2021-02
B-26580,4007.0,201.0,13,Furniture,Bookcases,COD,2020-10-21,Kathryn Rogers,Ohio,Columbus,2020-10
B-26580,4007.0,201.0,13,Furniture,Bookcases,COD,2023-04-17,Kyle Dickson,Texas,Dallas,2023-04
B-25679,810.0,231.0,18,Furniture,Bookcases,EMI,2020-10-21,Jacob Decker,Florida,Tampa,2020-10
B-26034,9789.0,2071.0,18,Furniture,Bookcases,Debit Card,2023-12-28,Aaron Johnson,New York,Rochester,2023-12
B-26034,9229.0,4090.0,8,Electronics,Electronic Games,COD,2023-12-28,Aaron Johnson,New York,Rochester,2023-12
B-25148,8141.0,3968.0,18,Office Supplies,Markers,Debit Card,2022-12-23,William Morse,New York,Rochester,2022-12
B-25148,8141.0,3968.0,18,Office Supplies,Markers,Debit Card,2022-08-10,Carrie Smith,Illinois,Peoria,2022-08
B-25148,1067.0,251.0,14,Furniture,Sofas,EMI,2022-12-23,William Morse,New York,Rochester,2022-12
B-25148,1067.0,251.0,14,Furniture,Sofas,EMI,2022-08-10,Carrie Smith,Illinois,Peoria,2022-08
B-25830,3839.0,1415.0,10,Office Supplies,Binders,UPI,2023-10-17,Vincent Roth,California,Los Angeles,2023-10
B-25830,3839.0,1415.0,10,Office Supplies,Binders,UPI,2022-02-28,Andrew Benson,Florida,Orlando,2022-02
B-25762,2858.0,482.0,13,Electronics,Electronic Games,COD,2024-05-24,Jason Wilson,Texas,Austin,2024-05
B-26794,2137.0,638.0,12,Furniture,Bookcases,Debit Card,2020-10-02,Colin Patterson,New York,New York City,2020-10
B-26794,2831.0,1289.0,12,Furniture,Chairs,Debit Card,2020-10-02,Colin Patterson,New York,New York City,2020-10
B-25011,3913.0,961.0,15,Furniture,Sofas,UPI,2024-02-10,Eric Bates,Ohio,Columbus,2024-02
B-25011,3913.0,961.0,15,Furniture,Sofas,UPI,2021-02-06,Steven Keith,California,San Francisco,2021-02
B-25515,4468.0,1940.0,9,Office Supplies,Paper,COD,2022-03-16,Seth Rodriguez,Florida,Tampa,2022-03
B-25369,1579.0,602.0,9,Electronics,Laptops,Credit Card,2020-05-24,Lauren Jones,Ohio,Cincinnati,2020-05
B-25369,1579.0,602.0,9,Electronics,Laptops,Credit Card,2025-02-16,Thomas Wallace,Texas,Dallas,2025-02
B-25369,1579.0,602.0,9,Electronics,Laptops,Credit Card,2021-11-16,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11
B-25369,1579.0,602.0,9,Electronics,Laptops,Credit Card,2024-09-08,Julie Smith MD,New York,Rochester,2024-09
B-25369,3760.0,1849.0,19,Furniture,Chairs,EMI,2020-05-24,Lauren Jones,Ohio,Cincinnati,2020-05
B-25369,3760.0,1849.0,19,Furniture,Chairs,EMI,2025-02-16,Thomas Wallace,Texas,Dallas,2025-02
B-25369,3760.0,1849.0,19,Furniture,Chairs,EMI,2021-11-16,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11
B-25369,3760.0,1849.0,19,Furniture,Chairs,EMI,2024-09-08,Julie Smith MD,New York,Rochester,2024-09
B-26222,8706.0,3099.0,14,Office Supplies,Pens,Credit Card,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06
B-26222,4708.0,696.0,14,Electronics,Electronic Games,Credit Card,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06
B-26222,8089.0,3132.0,17,Furniture,Chairs,COD,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06
B-25316,5462.0,673.0,12,Electronics,Printers,Debit Card,2022-11-03,John Thompson,Texas,Austin,2022-11
B-25507,6392.0,444.0,18,Electronics,Electronic Games,Credit Card,2023-11-28,Debra Rodriguez,Florida,Tampa,2023-11
B-25846,8706.0,1724.0,3,Electronics,Electronic Games,Debit Card,2020-04-25,Erin Vasquez,Florida,Orlando,2020-04
B-25763,2349.0,319.0,4,Office Supplies,Pens,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01
B-25763,8220.0,3882.0,14,Furniture,Chairs,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01
B-25763,2379.0,279.0,7,Furniture,Chairs,Debit Card,2022-01-18,Clayton Lara,Florida,Miami,2022-01
B-25763,7377.0,2049.0,4,Office Supplies,Markers,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01
B-25465,717.0,158.0,16,Furniture,Tables,Credit Card,2022-03-23,Tony Ray,Ohio,Cleveland,2022-03
B-25465,717.0,158.0,16,Furniture,Tables,Credit Card,2020-06-24,Steven Frey,Florida,Miami,2020-06
B-25465,717.0,158.0,16,Furniture,Tables,Credit Card,2022-12-23,Stephanie Leonard,New York,Buffalo,2022-12
B-25465,717.0,158.0,16,Furniture,Tables,Credit Card,2024-11-24,Crystal Chambers,New York,New York City,2024-11
B-25465,717.0,158.0,16,Furniture,Tables,Credit Card,2020-11-06,Robert White,Florida,Orlando,2020-11
B-25465,717.0,158.0,16,Furniture,Tables,Credit Card,2023-10-24,Sylvia Barron,New York,Rochester,2023-10
B-25465,508.0,177.0,17,Furniture,Sofas,UPI,2022-03-23,Tony Ray,Ohio,Cleveland,2022-03
B-25465,508.0,177.0,17,Furniture,Sofas,UPI,2020-06-24,Steven Frey,Florida,Miami,2020-06
B-25465,508.0,177.0,17,Furniture,Sofas,UPI,2022-12-23,Stephanie Leonard,New York,Buffalo,2022-12
B-25465,508.0,177.0,17,Furniture,Sofas,UPI,2024-11-24,Crystal Chambers,New York,New York City,2024-11
B-25465,508.0,177.0,17,Furniture,Sofas,UPI,2020-11-06,Robert White,Florida,Orlando,2020-11
B-25465,508.0,177.0,17,Furniture,Sofas,UPI,2023-10-24,Sylvia Barron,New York,Rochester,2023-10
B-26352,9382.0,1085.0,3,Electronics,Printers,Debit Card,2023-07-18,Marcus Brown,Illinois,Chicago,2023-07
B-26352,9382.0,1085.0,3,Electronics,Printers,Debit Card,2022-05-16,Annette Pierce,New York,Rochester,2022-05
B-26352,4936.0,576.0,19,Furniture,Tables,COD,2023-07-18,Marcus Brown,Illinois,Chicago,2023-07
B-26352,4936.0,576.0,19,Furniture,Tables,COD,2022-05-16,Annette Pierce,New York,Rochester,2022-05
B-26528,2663.0,64.0,19,Furniture,Sofas,COD,2024-06-16,Donald Hernandez,California,San Francisco,2024-06
B-26528,2663.0,64.0,19,Furniture,Sofas,COD,2021-10-23,Megan Davis,Ohio,Cleveland,2021-10
B-26670,5151.0,1680.0,5,Electronics,Printers,EMI,2022-10-22,Robert Brooks,Texas,Houston,2022-10
B-25331,2514.0,95.0,8,Office Supplies,Pens,UPI,2023-07-17,Miguel Alvarez,New York,Rochester,2023-07
B-25832,6129.0,2976.0,2,Electronics,Laptops,EMI,2025-02-24,Jennifer Arnold,New York,New York City,2025-02
B-25832,4395.0,1663.0,3,Furniture,Bookcases,COD,2025-02-24,Jennifer Arnold,New York,New York City,2025-02
B-25897,5393.0,2642.0,8,Furniture,Chairs,UPI,2021-03-07,Jessica Blankenship,Ohio,Cincinnati,2021-03
B-25713,2280.0,509.0,8,Electronics,Phones,Credit Card,2021-01-03,Peggy Campos,New York,Buffalo,2021-01
B-25065,6596.0,1439.0,9,Office Supplies,Paper,Debit Card,2023-05-03,Craig Ortega,Ohio,Cincinnati,2023-05
B-25949,4510.0,1896.0,5,Office Supplies,Paper,EMI,2023-10-25,Johnny Simon,California,Los Angeles,2023-10
B-26033,6077.0,2378.0,18,Electronics,Phones,COD,2022-08-21,Keith Brooks,New York,New York City,2022-08
B-26017,5379.0,2510.0,17,Electronics,Printers,COD,2022-04-16,Jason Martinez,Ohio,Columbus,2022-04
B-26926,4629.0,1660.0,16,Office Supplies,Markers,EMI,2023-04-02,Steven Herrera,California,San Diego,2023-04
B-26258,2710.0,555.0,20,Electronics,Laptops,Debit Card,2024-10-21,Beverly Lamb,Illinois,Chicago,2024-10
B-26258,3224.0,1018.0,14,Office Supplies,Binders,UPI,2024-10-21,Beverly Lamb,Illinois,Chicago,2024-10
B-26240,8042.0,936.0,15,Office Supplies,Markers,EMI,2021-07-09,Michael Williams,Illinois,Springfield,2021-07
B-26240,8042.0,936.0,15,Office Supplies,Markers,EMI,2022-04-08,Zachary Carpenter,California,Los Angeles,2022-04
B-26922,3957.0,151.0,10,Office Supplies,Binders,EMI,2022-04-30,Timothy Baker,Texas,Austin,2022-04
B-26894,8769.0,3178.0,16,Office Supplies,Markers,Debit Card,2023-01-20,Adam James,Illinois,Chicago,2023-01
B-25330,2957.0,917.0,16,Office Supplies,Pens,Debit Card,2024-11-17,Katrina Wood,Illinois,Chicago,2024-11
B-26288,5344.0,2607.0,6,Office Supplies,Paper,Debit Card,2022-04-23,James Murray,Texas,Dallas,2022-04
B-26288,5344.0,2607.0,6,Office Supplies,Paper,Debit Card,2025-02-18,Mr. Nathaniel Reeves,New York,Rochester,2025-02
B-25228,6061.0,2121.0,19,Electronics,Laptops,EMI,2021-05-27,Jodi Wood,Ohio,Cleveland,2021-05
B-25228,6061.0,2121.0,19,Electronics,Laptops,EMI,2022-01-17,Dr. Thomas Peterson,California,San Diego,2022-01
B-26457,5376.0,1928.0,7,Furniture,Tables,Credit Card,2025-01-15,Mario Hall,New York,New York City,2025-01
B-25790,2792.0,1008.0,8,Electronics,Printers,COD,2021-02-14,Justin Rosales,Florida,Miami,2021-02
B-25868,2944.0,249.0,5,Office Supplies,Binders,Credit Card,2024-08-31,Autumn Lee,Ohio,Columbus,2024-08
B-25868,2944.0,249.0,5,Office Supplies,Binders,Credit Card,2022-12-26,Victoria Duran,Texas,Dallas,2022-12
B-25381,4220.0,945.0,13,Office Supplies,Markers,EMI,2024-03-21,Barry Garcia,Illinois,Springfield,2024-03
B-25381,4220.0,945.0,13,Office Supplies,Markers,EMI,2020-12-15,Dawn Webb,Illinois,Peoria,2020-12
B-25153,8526.0,1704.0,4,Office Supplies,Binders,Debit Card,2023-03-21,Patricia Sanford,Texas,Austin,2023-03
B-26576,8218.0,1430.0,19,Furniture,Bookcases,Credit Card,2023-06-08,William Walters,California,San Francisco,2023-06
B-26526,599.0,265.0,4,Electronics,Phones,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,2022-07
B-26526,599.0,265.0,4,Electronics,Phones,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,2024-12
B-26526,2727.0,543.0,10,Furniture,Bookcases,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,2022-07
B-26526,2727.0,543.0,10,Furniture,Bookcases,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,2024-12
B-25819,2589.0,605.0,11,Office Supplies,Pens,EMI,2023-11-02,Robert Rojas,California,San Francisco,2023-11
B-25819,2589.0,605.0,11,Office Supplies,Pens,EMI,2024-10-05,Eric Johnson,Ohio,Cleveland,2024-10
B-25698,3776.0,1100.0,9,Electronics,Electronic Games,EMI,2022-11-13,Heather Parker,Texas,Austin,2022-11
B-25698,3776.0,1100.0,9,Electronics,Electronic Games,EMI,2022-12-28,Thomas Matthews,Illinois,Peoria,2022-12
B-26820,5402.0,1666.0,12,Furniture,Bookcases,EMI,2025-02-26,Kimberly Beard,Ohio,Cleveland,2025-02
B-25396,5165.0,885.0,16,Office Supplies,Pens,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,2022-11
B-25396,4863.0,2394.0,4,Furniture,Bookcases,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,2022-11
B-25529,1626.0,258.0,15,Office Supplies,Pens,EMI,2021-06-07,Edward Johnson,Florida,Orlando,2021-06
B-26501,8851.0,3962.0,7,Furniture,Tables,EMI,2020-09-26,Ricky Smith,Florida,Miami,2020-09
B-26910,9680.0,3295.0,9,Furniture,Tables,COD,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-26910,8468.0,3666.0,8,Office Supplies,Pens,UPI,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-26910,4441.0,314.0,14,Furniture,Chairs,Debit Card,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-25978,6622.0,2673.0,8,Furniture,Sofas,COD,2024-04-10,Malik Walker,New York,New York City,2024-04
B-26537,3260.0,207.0,17,Furniture,Tables,UPI,2023-12-21,Tanya Walker,California,San Diego,2023-12
B-25881,8709.0,2322.0,8,Furniture,Tables,Debit Card,2024-05-02,Sherri Ferguson DVM,Texas,Austin,2024-05
B-25881,8709.0,2322.0,8,Furniture,Tables,Debit Card,2024-11-21,Kristin Hart,California,San Francisco,2024-11
B-25237,5250.0,187.0,1,Office Supplies,Binders,COD,2022-03-17,Jim Johnson,Ohio,Cincinnati,2022-03
B-25237,5250.0,187.0,1,Office Supplies,Binders,COD,2023-05-14,David Hamilton,Texas,Houston,2023-05
B-26122,4116.0,921.0,20,Office Supplies,Paper,UPI,2024-10-07,Michael Jimenez,California,Los Angeles,2024-10
B-26122,4116.0,921.0,20,Office Supplies,Paper,UPI,2020-09-08,Angela Norman,Illinois,Springfield,2020-09
B-25709,1109.0,418.0,15,Office Supplies,Paper,UPI,2021-08-19,Denise Mcdaniel,California,Los Angeles,2021-08
B-26656,3573.0,562.0,7,Office Supplies,Pens,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,2022-10
B-26656,3573.0,562.0,7,Office Supplies,Pens,EMI,2020-05-23,Matthew Huff,California,San Diego,2020-05
B-26656,3573.0,562.0,7,Office Supplies,Pens,EMI,2020-04-18,Linda Little,Florida,Tampa,2020-04
B-26656,8055.0,661.0,10,Electronics,Phones,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,2022-10
B-26656,8055.0,661.0,10,Electronics,Phones,EMI,2020-05-23,Matthew Huff,California,San Diego,2020-05
B-26656,8055.0,661.0,10,Electronics,Phones,EMI,2020-04-18,Linda Little,Florida,Tampa,2020-04
B-25801,6829.0,2609.0,2,Electronics,Laptops,EMI,2022-06-04,Kerri Andrews,California,San Francisco,2022-06
B-25801,6390.0,3089.0,12,Office Supplies,Paper,COD,2022-06-04,Kerri Andrews,California,San Francisco,2022-06
B-25006,5831.0,1574.0,17,Office Supplies,Pens,Debit Card,2022-11-16,Jeffrey Johnson III,California,San Francisco,2022-11
B-25006,5831.0,1574.0,17,Office Supplies,Pens,Debit Card,2024-07-18,Daniel Dixon,California,San Diego,2024-07
B-25006,5831.0,1574.0,17,Office Supplies,Pens,Debit Card,2023-07-16,Tiffany Robinson,Florida,Miami,2023-07
B-26106,7952.0,3865.0,8,Furniture,Sofas,Debit Card,2020-08-10,Mr. Gregg Sawyer,Illinois,Peoria,2020-08
B-25789,3659.0,379.0,5,Furniture,Bookcases,UPI,2024-06-22,John Silva,California,Los Angeles,2024-06
B-26292,4183.0,1159.0,4,Office Supplies,Pens,Debit Card,2020-07-13,Nathan Moss,Illinois,Springfield,2020-07
B-25895,7478.0,1381.0,11,Electronics,Phones,EMI,2024-04-16,Donald Medina,Texas,Houston,2024-04
B-25813,702.0,238.0,9,Electronics,Phones,COD,2021-03-13,Charles Henderson,Florida,Tampa,2021-03
B-26863,4037.0,1494.0,15,Furniture,Chairs,EMI,2023-04-01,Brenda Davis,California,San Francisco,2023-04
B-25759,5014.0,2332.0,2,Furniture,Chairs,COD,2020-11-10,Leah Calderon,Illinois,Chicago,2020-11
B-26357,9879.0,4930.0,15,Electronics,Laptops,Debit Card,2023-06-08,Brandi Vasquez,New York,Rochester,2023-06
B-26819,8762.0,3502.0,1,Electronics,Phones,Debit Card,2021-08-17,Debra Richards,Florida,Tampa,2021-08
B-25502,8490.0,800.0,1,Office Supplies,Pens,EMI,2020-05-24,Tammy Day,New York,New York City,2020-05
B-25258,6951.0,164.0,10,Furniture,Sofas,UPI,2021-08-12,Sheila Clay,New York,Buffalo,2021-08
B-26878,1078.0,309.0,3,Electronics,Phones,Credit Card,2022-09-03,Nicholas Flores,Ohio,Cleveland,2022-09
B-26878,1078.0,309.0,3,Electronics,Phones,Credit Card,2020-10-01,Jasmin Jones,Illinois,Chicago,2020-10
B-25170,8560.0,2166.0,19,Office Supplies,Binders,EMI,2022-05-27,Matthew Gardner,Florida,Tampa,2022-05
B-25170,1031.0,318.0,20,Electronics,Electronic Games,UPI,2022-05-27,Matthew Gardner,Florida,Tampa,2022-05
B-26842,6402.0,2770.0,19,Office Supplies,Markers,Debit Card,2024-03-10,Joseph Perkins,Florida,Orlando,2024-03
B-26842,6402.0,2770.0,19,Office Supplies,Markers,Debit Card,2023-10-05,Ashley Adams MD,Florida,Orlando,2023-10
B-26842,5916.0,1594.0,19,Electronics,Printers,Debit Card,2024-03-10,Joseph Perkins,Florida,Orlando,2024-03
B-26842,5916.0,1594.0,19,Electronics,Printers,Debit Card,2023-10-05,Ashley Adams MD,Florida,Orlando,2023-10
B-26599,4015.0,1751.0,15,Furniture,Chairs,Debit Card,2022-08-28,Cheryl Stevens,California,San Francisco,2022-08
B-26599,4015.0,1751.0,15,Furniture,Chairs,Debit Card,2020-09-08,Jorge George,New York,New York City,2020-09
B-25705,9335.0,557.0,11,Electronics,Electronic Games,COD,2021-04-27,Ann Mooney,California,Los Angeles,2021-04
B-26366,4706.0,594.0,11,Office Supplies,Binders,COD,2021-08-21,James Mendoza,Ohio,Cleveland,2021-08
B-26366,4706.0,594.0,11,Office Supplies,Binders,COD,2021-05-16,Kaitlin Garrison,Ohio,Columbus,2021-05
B-26366,6584.0,371.0,6,Office Supplies,Markers,UPI,2021-08-21,James Mendoza,Ohio,Cleveland,2021-08
B-26366,6584.0,371.0,6,Office Supplies,Markers,UPI,2021-05-16,Kaitlin Garrison,Ohio,Columbus,2021-05
B-26116,6389.0,734.0,1,Furniture,Sofas,EMI,2022-01-15,Jeremy Jackson,Texas,Dallas,2022-01
B-26443,9869.0,4299.0,12,Electronics,Printers,Debit Card,2023-03-21,Dale Craig,California,San Diego,2023-03
B-26443,9869.0,4299.0,12,Electronics,Printers,Debit Card,2023-12-28,Joseph Hooper,New York,Buffalo,2023-12
B-25955,655.0,297.0,4,Office Supplies,Markers,Debit Card,2022-02-15,Alexander Adams,New York,Buffalo,2022-02
B-25955,655.0,297.0,4,Office Supplies,Markers,Debit Card,2023-11-30,Ashlee Mills,Florida,Orlando,2023-11
B-26383,798.0,308.0,10,Electronics,Phones,Debit Card,2023-01-12,Brittany Jenkins,New York,Buffalo,2023-01
B-26383,798.0,308.0,10,Electronics,Phones,Debit Card,2023-05-19,Eddie Gonzales,Ohio,Cleveland,2023-05
B-26383,7967.0,2504.0,13,Electronics,Printers,EMI,2023-01-12,Brittany Jenkins,New York,Buffalo,2023-01
B-26383,7967.0,2504.0,13,Electronics,Printers,EMI,2023-05-19,Eddie Gonzales,Ohio,Cleveland,2023-05
B-26999,3756.0,1318.0,5,Furniture,Tables,UPI,2024-02-19,Edward Valencia,Florida,Miami,2024-02
B-26712,5196.0,2477.0,1,Office Supplies,Markers,UPI,2021-12-01,Emma Bruce,Texas,Austin,2021-12
B-26712,6586.0,1794.0,19,Furniture,Bookcases,Debit Card,2021-12-01,Emma Bruce,Texas,Austin,2021-12
B-26066,6673.0,950.0,19,Office Supplies,Markers,EMI,2024-12-19,Carl Wade DDS,New York,Buffalo,2024-12
B-25996,714.0,232.0,14,Furniture,Tables,UPI,2023-01-18,Brandon Alvarado,Ohio,Columbus,2023-01
B-25996,714.0,232.0,14,Furniture,Tables,UPI,2020-12-23,Jennifer Clark,Texas,Austin,2020-12
B-26924,1083.0,501.0,6,Office Supplies,Pens,COD,2021-02-28,David Johnson,Texas,Austin,2021-02
B-25541,2401.0,1163.0,10,Furniture,Bookcases,UPI,2023-05-04,April Marquez,Ohio,Cleveland,2023-05
B-25541,2401.0,1163.0,10,Furniture,Bookcases,UPI,2020-04-22,Joseph Guerrero,California,Los Angeles,2020-04
B-25541,2401.0,1163.0,10,Furniture,Bookcases,UPI,2021-08-13,Michael Hanson,New York,Rochester,2021-08
B-25541,1045.0,267.0,11,Electronics,Phones,Debit Card,2023-05-04,April Marquez,Ohio,Cleveland,2023-05
B-25541,1045.0,267.0,11,Electronics,Phones,Debit Card,2020-04-22,Joseph Guerrero,California,Los Angeles,2020-04
B-25541,1045.0,267.0,11,Electronics,Phones,Debit Card,2021-08-13,Michael Hanson,New York,Rochester,2021-08
B-25196,7806.0,1127.0,1,Office Supplies,Markers,Credit Card,2023-07-20,William Hill,Texas,Dallas,2023-07
B-25855,5263.0,1743.0,19,Furniture,Sofas,Credit Card,2022-08-28,Kelsey Huber,Florida,Miami,2022-08
B-25071,6147.0,2526.0,6,Office Supplies,Pens,Debit Card,2023-03-14,Hailey Chandler,Texas,Dallas,2023-03
B-26159,7484.0,2871.0,15,Electronics,Phones,UPI,2023-11-07,Cheyenne Rose,Florida,Orlando,2023-11
B-26159,7484.0,2871.0,15,Electronics,Phones,UPI,2024-04-16,Richard Petersen,Illinois,Chicago,2024-04
B-26159,7700.0,2712.0,1,Furniture,Sofas,Credit Card,2023-11-07,Cheyenne Rose,Florida,Orlando,2023-11
B-26159,7700.0,2712.0,1,Furniture,Sofas,Credit Card,2024-04-16,Richard Petersen,Illinois,Chicago,2024-04
B-26228,8537.0,3586.0,13,Office Supplies,Markers,UPI,2022-09-16,Kathryn Gray,New York,Rochester,2022-09
B-25888,8858.0,3394.0,6,Furniture,Chairs,COD,2024-10-31,Victor Collins,California,San Diego,2024-10
B-25574,5313.0,2037.0,7,Electronics,Printers,Debit Card,2024-11-25,Jason Hernandez,California,San Francisco,2024-11
B-25574,5313.0,2037.0,7,Electronics,Printers,Debit Card,2021-10-29,Jacob Torres,Texas,Houston,2021-10
B-26938,3281.0,471.0,7,Furniture,Sofas,EMI,2023-12-27,Erin Hernandez,California,Los Angeles,2023-12
B-26938,3281.0,471.0,7,Furniture,Sofas,EMI,2023-06-25,Jacob Guzman,Illinois,Peoria,2023-06
B-26379,8681.0,2458.0,9,Office Supplies,Pens,Credit Card,2020-09-01,Mike Armstrong,New York,New York City,2020-09
B-26623,6195.0,1556.0,18,Furniture,Sofas,EMI,2025-02-01,Cindy Rowland,Illinois,Springfield,2025-02
B-25566,3877.0,481.0,16,Furniture,Chairs,Debit Card,2023-07-22,Kenneth Matthews,New York,Rochester,2023-07
B-25566,3877.0,481.0,16,Furniture,Chairs,Debit Card,2022-02-04,Susan Valdez,New York,New York City,2022-02
B-26740,9369.0,3297.0,6,Electronics,Printers,Debit Card,2023-09-27,Stephanie Manning,Florida,Orlando,2023-09
B-26740,9369.0,3297.0,6,Electronics,Printers,Debit Card,2025-01-30,Logan Galloway,New York,New York City,2025-01
B-26740,8680.0,4068.0,20,Electronics,Printers,Credit Card,2023-09-27,Stephanie Manning,Florida,Orlando,2023-09
B-26740,8680.0,4068.0,20,Electronics,Printers,Credit Card,2025-01-30,Logan Galloway,New York,New York City,2025-01
B-26740,3067.0,1475.0,8,Electronics,Laptops,UPI,2023-09-27,Stephanie Manning,Florida,Orlando,2023-09
B-26740,3067.0,1475.0,8,Electronics,Laptops,UPI,2025-01-30,Logan Galloway,New York,New York City,2025-01
B-25024,9002.0,4197.0,2,Office Supplies,Markers,EMI,2025-01-15,Christopher Stone,Ohio,Cincinnati,2025-01
B-25024,9002.0,4197.0,2,Office Supplies,Markers,EMI,2021-03-28,Megan Pitts,Ohio,Columbus,2021-03
B-26367,7105.0,2782.0,19,Office Supplies,Pens,COD,2021-12-25,Richard Gardner,Ohio,Columbus,2021-12
B-26353,5317.0,1345.0,18,Furniture,Chairs,Debit Card,2023-02-03,Samuel Moore,Ohio,Columbus,2023-02
B-26353,5317.0,1345.0,18,Furniture,Chairs,Debit Card,2023-04-28,Robert Stokes,Florida,Orlando,2023-04
B-26353,5317.0,1345.0,18,Furniture,Chairs,Debit Card,2024-11-22,Danielle Ramirez,California,San Francisco,2024-11
B-26353,6304.0,766.0,14,Furniture,Tables,EMI,2023-02-03,Samuel Moore,Ohio,Columbus,2023-02
B-26353,6304.0,766.0,14,Furniture,Tables,EMI,2023-04-28,Robert Stokes,Florida,Orlando,2023-04
B-26353,6304.0,766.0,14,Furniture,Tables,EMI,2024-11-22,Danielle Ramirez,California,San Francisco,2024-11
B-25742,9565.0,1691.0,3,Office Supplies,Paper,Debit Card,2024-07-02,Taylor White,Illinois,Springfield,2024-07
B-25742,8245.0,324.0,11,Office Supplies,Paper,EMI,2024-07-02,Taylor White,Illinois,Springfield,2024-07
B-26965,1592.0,480.0,13,Electronics,Laptops,Debit Card,2022-01-18,Jordan Krause,Ohio,Cleveland,2022-01
B-26038,8400.0,267.0,5,Electronics,Phones,Debit Card,2024-10-08,Kimberly King,Ohio,Columbus,2024-10
B-26038,4963.0,1254.0,15,Office Supplies,Paper,EMI,2024-10-08,Kimberly King,Ohio,Columbus,2024-10
B-25317,2472.0,211.0,5,Electronics,Printers,COD,2020-06-21,Sharon Russell,California,San Diego,2020-06
B-25970,9132.0,3096.0,14,Furniture,Chairs,Debit Card,2023-12-14,Kevin Cooper,Florida,Tampa,2023-12
B-25590,8305.0,1577.0,6,Office Supplies,Binders,Debit Card,2020-12-16,Darrell Ramos,New York,Rochester,2020-12
B-25580,1010.0,58.0,19,Electronics,Electronic Games,COD,2025-03-15,Dr. Terry Alvarado,Florida,Tampa,2025-03
